Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
72,48,25.57,98440.94,5/31/2026,22:8:33.217,169.3827699573703,40.65044,-78.0173,332.4,8,-0.08255,9.83689,0.77767,0.02077,-0.04032,-0.00489,-75.16808,32.15434,-66.20871,86
72,49,25.57,98440.94,5/31/2026,22:8:33.217,169.3935119573703,40.65044,-78.0173,332.4,8,-0.08255,9.83689,0.77767,0.02077,-0.04032,-0.00489,-75.16808,32.15434,-66.20871,86
73,49,25.58,98440.56,5/31/2026,22:8:34.342,170.6698789573703,40.65044,-78.01729,332.4,8,-0.20578,9.78425,0.74417,0.02321,-0.0391,-0.00367,-74.58345,33.13358,-67.24642,86
73,50,25.58,98440.56,5/31/2026,22:8:34.342,170.6796449573703,40.65044,-78.01729,332.4,8,-0.20578,9.78425,0.74417,0.02321,-0.0391,-0.00367,-74.58345,33.13358,-67.24642,86
74,50,25.57,98440.84,5/31/2026,22:8:35.008,171.6981989573703,40.65045,-78.01729,332.5,8,-0.22971,9.81057,0.75015,0.02321,-0.04032,-0.00489,-74.8173,33.00204,-66.39871,86
75,50,25.59,98442.27,5/31/2026,22:8:37.304,173.8681209573703,40.65045,-78.01728,332.6,6,-0.60419,9.85963,0.067,0.02932,-0.42516,-0.04276,-73.94037,32.82666,-66.50102,86
75,51,25.59,98442.27,5/31/2026,22:8:37.304,173.8778869573703,40.65045,-78.01728,332.6,6,-0.60419,9.85963,0.067,0.02932,-0.42516,-0.04276,-73.94037,32.82666,-66.50102,86
76,51,25.59,98441.41,5/31/2026,22:8:39.277,175.4091369573703,40.65045,-78.01728,332.6,7,-0.18066,9.79263,0.6676,0.03054,-0.0391,-0.00367,-73.75037,32.32973,-66.36948,86
76,52,25.59,98441.41,5/31/2026,22:8:39.277,175.4189029573703,40.65045,-78.01728,332.6,7,-0.18066,9.79263,0.6676,0.03054,-0.0391,-0.00367,-73.75037,32.32973,-66.36948,86
77,52,25.6,98443.16,5/31/2026,22:8:39.328,175.4599179573703,40.65045,-78.01728,332.6,7,-0.19143,9.81177,0.72622,0.01833,-0.03543,-0.01955,-73.53113,33.22128,-66.83718,86
77,53,25.6,98443.16,5/31/2026,22:8:39.328,175.4696839573703,40.65045,-78.01728,332.6,7,-0.19143,9.81177,0.72622,0.01833,-0.03543,-0.01955,-73.53113,33.22128,-66.83718,86
78,53,25.6,98444.0,5/31/2026,22:8:41.081,177.2060119573703,40.65044,-78.01728,332.7,7,-0.20578,9.74716,0.67238,0.02688,-0.04032,-0.00367,-74.24729,34.03975,-66.50102,86
78,54,25.6,98444.0,5/31/2026,22:8:41.081,177.2157779573703,40.65044,-78.01728,332.7,7,-0.20578,9.74716,0.67238,0.02688,-0.04032,-0.00367,-74.24729,34.03975,-66.50102,86
79,54,25.61,98443.97,5/31/2026,22:8:42.000,178.1239809573703,40.65044,-78.01729,332.7,8,-0.26082,9.74357,1.01695,0.00611,-0.04032,-0.00489,-73.34113,33.95206,-67.65565,86
79,55,25.61,98443.97,5/31/2026,22:8:42.000,178.1347229573703,40.65044,-78.01729,332.7,8,-0.26082,9.74357,1.01695,0.00611,-0.04032,-0.00489,-73.34113,33.95206,-67.65565,86
80,55,25.61,98444.66,5/31/2026,22:8:43.700,180.2753479573703,40.65044,-78.01728,332.7,8,-0.3661,10.2018,0.01077,0.51679,-0.09529,-0.49602,-71.8211,28.45659,-71.45571,86
80,56,25.61,98444.66,5/31/2026,22:8:43.700,180.2851139573703,40.65044,-78.01728,332.7,8,-0.3661,10.2018,0.01077,0.51679,-0.09529,-0.49602,-71.8211,28.45659,-71.45571,86
81,56,25.62,98442.16,5/31/2026,22:8:44.216,180.9843319573703,40.65044,-78.01729,332.7,9,-1.94297,9.32244,1.7324,0.00244,-0.82222,0.03665,-49.54692,27.53581,-69.54107,86
81,57,25.62,98442.16,5/31/2026,22:8:44.216,180.9940979573703,40.65044,-78.01729,332.7,9,-1.94297,9.32244,1.7324,0.00244,-0.82222,0.03665,-49.54692,27.53581,-69.54107,86
82,57,25.63,98445.27,5/31/2026,22:8:47.271,183.8456599573703,40.65043,-78.01727,332.8,10,-1.71685,7.95972,0.33021,-1.37323,-0.14661,-0.84177,-39.56445,33.08974,-88.0152,86
83,57,25.63,98444.48,5/31/2026,22:8:47.356,183.9306209573703,40.65043,-78.01727,332.8,10,-3.34636,8.33659,2.30668,-1.12033,-1.21929,-0.63041,-38.17597,35.15054,-94.8553,86
83,58,25.63,98444.48,5/31/2026,22:8:47.356,183.9403869573703,40.65043,-78.01727,332.8,10,-3.34636,8.33659,2.30668,-1.12033,-1.21929,-0.63041,-38.17597,35.15054,-94.8553,86
84,58,25.63,98441.55,5/31/2026,22:8:48.409,184.6005429573703,40.65043,-78.01727,332.8,10,-1.95972,10.15993,2.82832,0.0843,-0.26023,0.54123,-43.36451,34.05437,-98.74305,86
85,58,25.64,98442.89,5/31/2026,22:8:49.322,185.45894195737029,40.65043,-78.01725,332.8,10,-0.58744,10.47937,1.61157,-0.2138,-0.06842,-0.06964,-44.70915,29.01198,-92.16603,86
85,59,25.64,98442.89,5/31/2026,22:8:49.322,185.4687069573703,40.65043,-78.01725,332.8,10,-0.58744,10.47937,1.61157,-0.2138,-0.06842,-0.06964,-44.70915,29.01198,-92.16603,86
86,59,25.66,98447.02,5/31/2026,22:8:53.317,189.8886289573703,40.65042,-78.01725,332.8,10,-0.79202,9.67299,0.65683,0.18815,0.19914,-0.1124,-51.34464,26.32271,-67.87489,85
86,60,25.66,98447.02,5/31/2026,22:8:53.317,189.8993709573703,40.65042,-78.01725,332.8,10,-0.79202,9.67299,0.65683,0.18815,0.19914,-0.1124,-51.34464,26.32271,-67.87489,85
87,60,25.67,98445.48,5/31/2026,22:8:56.351,192.4921449573703,40.65042,-78.01725,332.8,9,0.02632,9.6694,-0.69153,0.04643,-0.34086,-0.02932,-51.06694,19.24876,-71.14878,85
88,60,25.67,98444.65,5/31/2026,22:8:56.076,192.6698789573703,40.65042,-78.01725,332.8,9,-0.15912,9.75673,0.85184,0.0281,-0.03665,-0.02077,-50.89155,19.35107,-71.70418,85
89,60,25.7,98447.95,5/31/2026,22:9:03.166,199.2821839573703,40.65041,-78.01723,332.7,9,-0.34217,9.77588,0.8327,0.02443,-0.04032,-0.00489,-46.56533,19.02952,-76.93657,85
89,61,25.7,98447.95,5/31/2026,22:9:03.166,199.2919489573703,40.65041,-78.01723,332.7,9,-0.34217,9.77588,0.8327,0.02443,-0.04032,-0.00489,-46.56533,19.02952,-76.93657,85
90,61,25.71,98445.52,5/31/2026,22:9:03.390,199.9667539573703,40.65041,-78.01723,332.7,9,-0.34696,9.73879,0.77767,0.02321,-0.04032,-0.00367,-47.09149,18.47413,-76.89272,86
90,62,25.71,98445.52,5/31/2026,22:9:03.390,199.9774959573703,40.65041,-78.01723,332.7,9,-0.34696,9.73879,0.77767,0.02321,-0.04032,-0.00367,-47.09149,18.47413,-76.89272,86
91,62,25.72,98450.28,5/31/2026,22:9:07.242,203.8017149573703,40.6504,-78.01723,332.4,10,-0.3673,9.76272,0.83629,0.02443,-0.04032,-0.00733,-46.14148,17.99181,-77.46273,86
91,63,25.72,98450.28,5/31/2026,22:9:07.242,203.8114809573703,40.6504,-78.01723,332.4,10,-0.3673,9.76272,0.83629,0.02443,-0.04032,-0.00733,-46.14148,17.99181,-77.46273,86
92,63,25.72,98448.14,5/31/2026,22:9:07.415,203.97456695737029,40.6504,-78.01723,332.4,10,-0.3661,9.70409,0.75254,0.0281,-0.04032,-0.00733,-46.05378,18.13797,-77.65273,86
92,64,25.72,98448.14,5/31/2026,22:9:07.415,203.9843319573703,40.6504,-78.01723,332.4,10,-0.3661,9.70409,0.75254,0.0281,-0.04032,-0.00733,-46.05378,18.13797,-77.65273,86
93,64,25.73,98448.28,5/31/2026,22:9:08.315,204.8954649573703,40.65041,-78.01723,332.4,10,-0.34816,9.75195,0.7992,0.02077,-0.04032,-0.00489,-46.2584,17.05642,-77.94504,86
94,64,25.74,98448.3,5/31/2026,22:9:12.327,208.8593319573703,40.65041,-78.01725,332.0,10,-0.05384,9.85484,0.27757,0.04276,-0.70983,-0.07575,-44.15376,19.16106,-82.69511,86
94,65,25.74,98448.3,5/31/2026,22:9:12.327,208.8690979573703,40.65041,-78.01725,332.0,10,-0.05384,9.85484,0.27757,0.04276,-0.70983,-0.07575,-44.15376,19.16106,-82.69511,86
95,65,25.75,98454.44,5/31/2026,22:9:13.489,210.0712459573703,40.65041,-78.01726,332.0,10,-0.32303,9.81656,0.90808,0.01955,-0.0391,-0.00855,-44.02221,19.1026,-83.51359,85
95,66,25.75,98454.44,5/31/2026,22:9:13.489,210.0819889573703,40.65041,-78.01726,332.0,10,-0.32303,9.81656,0.90808,0.01955,-0.0391,-0.00855,-44.02221,19.1026,-83.51359,85
96,66,25.75,98449.71,5/31/2026,22:9:14.011,210.3202699573703,40.65041,-78.01725,331.9,10,-0.30628,9.77588,0.65683,0.02077,-0.04032,-0.00367,-44.31453,18.85414,-83.84975,85
96,67,25.75,98449.71,5/31/2026,22:9:14.011,210.3300349573703,40.65041,-78.01725,331.9,10,-0.30628,9.77588,0.65683,0.02077,-0.04032,-0.00367,-44.31453,18.85414,-83.84975,85
97,67,25.75,98450.06,5/31/2026,22:9:16.227,212.8046449573703,40.6504,-78.01724,331.9,9,-0.37328,9.78306,0.8351,0.02321,-0.04032,-0.00367,-44.16837,18.24028,-83.16281,85
97,68,25.75,98450.06,5/31/2026,22:9:16.227,212.8144099573703,40.6504,-78.01724,331.9,9,-0.37328,9.78306,0.8351,0.02321,-0.04032,-0.00367,-44.16837,18.24028,-83.16281,85
98,68,25.76,98448.66,5/31/2026,22:9:17.509,214.0243709573703,40.65039,-78.01722,332.0,9,-0.39123,9.75195,0.82313,0.02443,-0.04032,-0.00489,-43.62759,17.43642,-82.73896,85
99,68,25.78,98452.16,5/31/2026,22:9:21.236,217.7274959573703,40.65039,-78.01721,331.8,9,-0.31585,9.71007,0.75374,0.02077,-0.04032,-0.00489,-44.60684,18.62029,-78.77813,85
99,69,25.78,98452.16,5/31/2026,22:9:21.236,217.7372619573703,40.65039,-78.01721,331.8,9,-0.31585,9.71007,0.75374,0.02077,-0.04032,-0.00489,-44.60684,18.62029,-78.77813,85
100,69,25.79,98453.41,5/31/2026,22:9:23.401,219.8974179573703,40.6504,-78.01722,331.7,9,-1.61635,8.77568,-0.5348,0.00489,0.33598,0.06109,-64.49868,19.32183,-63.18328,86
100,70,25.79,98453.41,5/31/2026,22:9:23.401,219.91206695737029,40.6504,-78.01722,331.7,9,-1.61635,8.77568,-0.5348,0.00489,0.33598,0.06109,-64.49868,19.32183,-63.18328,86
101,70,25.81,98453.05,5/31/2026,22:9:27.307,223.7851139573703,40.6504,-78.01727,331.9,9,-0.10528,9.75673,0.97388,0.02321,-0.04032,-0.00489,-78.5589,18.22566,-68.29874,86
101,71,25.81,98453.05,5/31/2026,22:9:27.307,223.7978089573703,40.6504,-78.01727,331.9,9,-0.10528,9.75673,0.97388,0.02321,-0.04032,-0.00489,-78.5589,18.22566,-68.29874,86
102,71,25.81,98452.12,5/31/2026,22:9:29.110,225.1493709573703,40.6504,-78.01726,331.8,9,-0.11964,9.74956,1.01695,0.02321,-0.04154,-0.00367,-78.32505,17.96258,-68.98568,86
103,71,25.82,98452.33,5/31/2026,22:9:30.295,226.3310119573703,40.6504,-78.01725,331.9,9,-0.13878,9.7699,1.09472,0.02443,-0.04032,-0.00489,-82.08126,17.9772,-71.99649,86
104,71,25.81,98452.19,5/31/2026,22:9:30.391,226.42769195737029,40.6504,-78.01725,331.9,9,-0.16869,9.74357,1.02174,0.02077,-0.04032,-0.00367,-82.16895,18.83952,-73.54575,86
105,71,25.82,98450.41,5/31/2026,22:9:32.087,228.1269099573703,40.6504,-78.01723,332.0,10,-0.18664,9.77348,1.18684,0.01833,-0.04276,0.00122,-83.41129,19.30722,-73.3119,86
105,72,25.82,98450.41,5/31/2026,22:9:32.087,228.1415589573703,40.6504,-78.01723,332.0,10,-0.18664,9.77348,1.18684,0.01833,-0.04276,0.00122,-83.41129,19.30722,-73.3119,86
106,72,25.83,98451.72,5/31/2026,22:9:32.216,228.25581695737029,40.6504,-78.01723,332.0,10,-0.12443,9.72802,1.0349,0.02566,-0.0391,-0.00855,-83.0605,17.83104,-72.77111,86
106,73,25.83,98451.72,5/31/2026,22:9:32.216,228.2685119573703,40.6504,-78.01723,332.0,10,-0.12443,9.72802,1.0349,0.02566,-0.0391,-0.00855,-83.0605,17.83104,-72.77111,86
107,73,25.84,98452.34,5/31/2026,22:9:33.598,230.0731989573703,40.6504,-78.01722,332.1,10,-0.268,9.79023,1.16172,0.01955,-0.04154,0.0,-87.12364,15.74101,-92.26834,86
107,74,25.84,98452.34,5/31/2026,22:9:33.598,230.0858949573703,40.6504,-78.01722,332.1,10,-0.268,9.79023,1.16172,0.01955,-0.04154,0.0,-87.12364,15.74101,-92.26834,86
108,74,25.83,98453.86,5/31/2026,22:9:35.052,231.2060119573703,40.6504,-78.01721,332.3,10,-0.31825,9.74836,1.09232,0.02443,-0.0391,-0.00367,-87.50365,15.75563,-92.31219,86
108,75,25.83,98453.86,5/31/2026,22:9:35.052,231.2206599573703,40.6504,-78.01721,332.3,10,-0.31825,9.74836,1.09232,0.02443,-0.0391,-0.00367,-87.50365,15.75563,-92.31219,86
109,75,25.86,98453.6,5/31/2026,22:9:40.231,236.6757389573703,40.65041,-78.01722,332.7,9,-0.30508,9.76272,1.03729,0.02443,-0.04032,-0.00489,-87.81058,15.41947,-88.19058,86
110,75,25.87,98450.0,5/31/2026,22:9:43.035,239.5077699573703,40.6504,-78.01722,332.8,10,-0.27996,9.71965,1.14975,0.02443,-0.04154,-0.00489,-92.03449,16.20871,-85.77901,86
110,76,25.87,98450.0,5/31/2026,22:9:43.035,239.5224179573703,40.6504,-78.01722,332.8,10,-0.27996,9.71965,1.14975,0.02443,-0.04154,-0.00489,-92.03449,16.20871,-85.77901,86
111,76,25.87,98448.48,5/31/2026,22:9:44.172,240.8329649573703,40.6504,-78.01722,332.9,10,-0.40917,10.28076,1.066,0.03787,-0.03787,-0.00611,-92.00526,15.361,-84.40514,85
111,77,25.87,98448.48,5/31/2026,22:9:44.172,240.8456599573703,40.6504,-78.01722,332.9,10,-0.40917,10.28076,1.066,0.03787,-0.03787,-0.00611,-92.00526,15.361,-84.40514,85
112,77,25.88,98450.42,5/31/2026,22:9:46.453,242.9511289573703,40.65042,-78.01725,333.1,10,-0.42951,9.76391,0.22732,0.02566,-0.07575,-0.00977,-88.40982,16.51564,-87.38673,85
112,78,25.88,98450.42,5/31/2026,22:9:46.453,242.9638239573703,40.65042,-78.01725,333.1,10,-0.42951,9.76391,0.22732,0.02566,-0.07575,-0.00977,-88.40982,16.51564,-87.38673,85
113,78,25.88,98450.28,5/31/2026,22:9:47.098,243.1405819573703,40.65042,-78.01726,333.3,10,-0.41037,9.69213,1.63071,0.04276,-0.68906,-0.06842,-88.2052,16.13563,-86.43671,85
114,78,25.88,98447.91,5/31/2026,22:9:47.163,243.6630429573703,40.65042,-78.01726,333.3,10,-0.06461,9.79023,0.59462,0.06231,-1.61513,-0.16249,-82.43203,15.40485,-71.32417,85
115,78,25.89,98450.43,5/31/2026,22:9:49.286,245.7626529573703,40.65042,-78.01727,333.5,10,-0.15194,9.78186,0.86142,0.02321,-0.04032,-0.00855,-66.42794,16.3841,-63.53405,85
115,79,25.89,98450.43,5/31/2026,22:9:49.286,245.7753479573703,40.65042,-78.01727,333.5,10,-0.15194,9.78186,0.86142,0.02321,-0.04032,-0.00855,-66.42794,16.3841,-63.53405,85
116,79,25.93,98454.08,5/31/2026,22:9:57.248,253.2489809573703,40.65042,-78.01728,333.6,10,-0.48215,9.86082,0.84586,0.02688,-0.03665,0.0,-72.55188,14.65946,-65.72639,85
116,80,25.93,98454.08,5/31/2026,22:9:57.248,253.2616759573703,40.65042,-78.01728,333.6,10,-0.48215,9.86082,0.84586,0.02688,-0.03665,0.0,-72.55188,14.65946,-65.72639,85
117,80,25.93,98450.28,5/31/2026,22:9:57.285,253.2860899573703,40.65042,-78.01728,333.6,10,-0.15793,9.73161,0.63888,0.03054,-0.03543,0.00367,-72.20111,15.69716,-66.50102,85
117,81,25.93,98450.28,5/31/2026,22:9:57.285,253.3007389573703,40.65042,-78.01728,333.6,10,-0.15793,9.73161,0.63888,0.03054,-0.03543,0.00367,-72.20111,15.69716,-66.50102,85
118,81,25.93,98449.39,5/31/2026,22:9:58.000,254.4345279573703,40.65041,-78.01729,333.6,10,-0.28953,9.76032,1.14616,0.02077,-0.04398,-0.00855,-71.25109,15.2587,-64.96638,85
118,82,25.93,98449.39,5/31/2026,22:9:58.000,254.4472229573703,40.65041,-78.01729,333.6,10,-0.28953,9.76032,1.14616,0.02077,-0.04398,-0.00855,-71.25109,15.2587,-64.96638,85
119,82,25.93,98444.95,5/31/2026,22:9:59.328,255.3427309573703,40.65041,-78.01729,333.5,10,-0.58026,9.74118,1.12702,0.02443,0.00489,-0.00122,-70.91493,15.88717,-65.75562,85
120,82,25.94,98449.16,5/31/2026,22:10:00.227,256.6845279573703,40.6504,-78.01728,333.5,10,-0.28594,9.78066,1.10548,0.01833,-0.04154,-0.00977,-67.62642,15.21485,-64.65945,85
120,83,25.94,98449.16,5/31/2026,22:10:00.227,256.6972229573703,40.6504,-78.01728,333.5,10,-0.28594,9.78066,1.10548,0.01833,-0.04154,-0.00977,-67.62642,15.21485,-64.65945,85
121,83,25.94,98451.98,5/31/2026,22:10:01.087,257.0976139573703,40.6504,-78.01727,333.5,10,0.21176,9.93141,0.77886,0.05742,-1.13377,-0.1124,-61.02016,16.06256,-64.92254,85
121,84,25.94,98451.98,5/31/2026,22:10:01.087,257.1103089573703,40.6504,-78.01727,333.5,10,0.21176,9.93141,0.77886,0.05742,-1.13377,-0.1124,-61.02016,16.06256,-64.92254,85
122,84,25.94,98448.34,5/31/2026,22:10:03.070,259.0478089573703,40.65039,-78.01725,333.5,10,-0.30269,9.90748,0.95234,0.02077,-0.0391,-0.00244,-43.39374,18.31336,-80.16661,85
122,85,25.94,98448.34,5/31/2026,22:10:03.070,259.0624569573703,40.65039,-78.01725,333.5,10,-0.30269,9.90748,0.95234,0.02077,-0.0391,-0.00244,-43.39374,18.31336,-80.16661,85
123,85,25.95,98448.23,5/31/2026,22:10:04.061,260.6659729573703,40.6504,-78.01724,333.5,10,-0.35773,9.76152,0.78126,0.02566,-0.0391,-0.00244,-43.91991,18.70798,-79.84507,85
124,85,25.95,98447.59,5/31/2026,22:10:05.450,261.9784729573703,40.6504,-78.01725,333.5,10,-0.31585,9.77827,0.83629,0.02077,0.02077,-0.00489,-43.46682,19.45337,-79.99123,85
124,86,25.95,98447.59,5/31/2026,22:10:05.450,261.9931209573703,40.6504,-78.01725,333.5,10,-0.31585,9.77827,0.83629,0.02077,0.02077,-0.00489,-43.46682,19.45337,-79.99123,85
125,86,25.96,98449.88,5/31/2026,22:10:07.315,263.7187069573703,40.65039,-78.01725,333.6,10,-0.24048,9.52583,0.6006,0.02566,0.011,-0.00733,-44.06606,19.23414,-78.4712,85
125,87,25.96,98449.88,5/31/2026,22:10:07.315,263.7314029573703,40.65039,-78.01725,333.6,10,-0.24048,9.52583,0.6006,0.02566,0.011,-0.00733,-44.06606,19.23414,-78.4712,85
126,87,25.99,98447.93,5/31/2026,22:10:14.201,270.3290589573703,40.65039,-78.01724,333.7,8,-0.64845,9.71965,0.83988,0.02932,-0.07697,-0.01466,-51.3154,20.12569,-106.47471,85
126,88,25.99,98447.93,5/31/2026,22:10:14.201,270.3417539573703,40.65039,-78.01724,333.7,8,-0.64845,9.71965,0.83988,0.02932,-0.07697,-0.01466,-51.3154,20.12569,-106.47471,85
127,88,26.0,98448.59,5/31/2026,22:10:16.415,272.3759339573703,40.6504,-78.01723,333.7,7,-0.62931,9.86441,0.52044,0.0391,0.09529,-0.00244,-49.73692,19.61415,-105.10085,85
127,89,26.0,98448.59,5/31/2026,22:10:16.415,272.3905819573703,40.6504,-78.01723,333.7,7,-0.62931,9.86441,0.52044,0.0391,0.09529,-0.00244,-49.73692,19.61415,-105.10085,85
128,89,26.01,98450.22,5/31/2026,22:10:17.189,273.1464419573703,40.65041,-78.01722,333.8,7,-0.47737,9.75434,0.91286,0.02443,-0.0391,-0.00122,-51.11079,18.70798,-104.13622,85
129,89,26.01,98449.08,5/31/2026,22:10:17.270,273.2274959573703,40.65041,-78.01722,333.8,7,-0.5013,9.7687,0.90927,0.02199,-0.04032,-0.00367,-50.96463,18.85414,-103.61005,85
130,89,26.01,98449.53,5/31/2026,22:10:17.213,273.6444889573703,40.65041,-78.01722,333.8,7,-0.56351,9.72922,0.90449,0.02321,-0.0391,-0.00489,-50.80386,22.17188,-103.53697,85
130,90,26.01,98449.53,5/31/2026,22:10:17.213,273.6571839573703,40.65041,-78.01722,333.8,7,-0.56351,9.72922,0.90449,0.02321,-0.0391,-0.00489,-50.80386,22.17188,-103.53697,85
131,90,26.01,98447.26,5/31/2026,22:10:18.357,274.7831599573703,40.65042,-78.01722,333.8,7,-0.61854,9.78425,0.92722,0.02443,-0.0391,-0.00855,-49.69307,19.5703,-102.51389,85
132,90,26.03,98451.55,5/31/2026,22:10:21.266,277.6552309573703,40.65042,-78.01726,334.1,8,-0.47617,9.78664,0.9332,0.02321,-0.03787,-0.00855,-50.51154,18.62029,-103.50774,85
133,90,26.04,98450.42,5/31/2026,22:10:24.225,280.3622619573703,40.65044,-78.01725,334.2,8,-0.50847,9.75315,0.91645,0.02566,-0.01222,-0.00244,-52.07542,19.96492,-105.59777,85
133,91,26.04,98450.42,5/31/2026,22:10:24.225,280.3749569573703,40.65044,-78.01725,334.2,8,-0.50847,9.75315,0.91645,0.02566,-0.01222,-0.00244,-52.07542,19.96492,-105.59777,85
134,91,26.04,98448.35,5/31/2026,22:10:24.386,280.9892149573703,40.65044,-78.01725,334.2,8,-0.1663,9.91107,0.04307,0.00489,0.45448,0.05131,-54.95469,17.99181,-107.20549,85
134,92,26.04,98448.35,5/31/2026,22:10:24.386,281.0019099573703,40.65044,-78.01725,334.2,8,-0.1663,9.91107,0.04307,0.00489,0.45448,0.05131,-54.95469,17.99181,-107.20549,85
135,92,26.08,98446.38,5/31/2026,22:10:33.073,288.9628479573703,40.65044,-78.01723,334.5,8,-0.41037,9.73879,1.10907,0.02321,-0.04032,-0.00122,-79.26044,18.19643,-107.03011,85
135,93,26.08,98446.38,5/31/2026,22:10:33.073,288.9774959573703,40.65044,-78.01723,334.5,8,-0.41037,9.73879,1.10907,0.02321,-0.04032,-0.00122,-79.26044,18.19643,-107.03011,85
136,93,26.11,98451.2,5/31/2026,22:10:43.204,299.5312069573703,40.65044,-78.01725,334.5,8,-0.40319,9.77229,1.08634,0.02077,-0.0391,-0.00489,-79.28968,18.85414,-107.38088,85
136,94,26.11,98451.2,5/31/2026,22:10:43.204,299.5439029573703,40.65044,-78.01725,334.5,8,-0.40319,9.77229,1.08634,0.02077,-0.0391,-0.00489,-79.28968,18.85414,-107.38088,85
137,94,26.12,98450.75,5/31/2026,22:10:44.005,300.0888239573703,40.65045,-78.01726,334.5,8,-0.34935,9.84407,0.91765,0.01955,-0.0391,-0.00244,-78.7489,18.02105,-107.99474,85
137,95,26.12,98450.75,5/31/2026,22:10:44.005,300.1015199573703,40.65045,-78.01726,334.5,8,-0.34935,9.84407,0.91765,0.01955,-0.0391,-0.00244,-78.7489,18.02105,-107.99474,85
138,95,26.13,98449.66,5/31/2026,22:10:46.427,302.3349179573703,40.65046,-78.01726,334.5,8,-0.43908,9.76511,1.06241,0.02199,-0.04154,-0.00122,-78.60275,19.26337,-108.63783,85
138,96,26.13,98449.66,5/31/2026,22:10:46.427,302.3495669573703,40.65046,-78.01726,334.5,8,-0.43908,9.76511,1.06241,0.02199,-0.04154,-0.00122,-78.60275,19.26337,-108.63783,85
139,96,26.12,98448.03,5/31/2026,22:10:46.093,302.4667539573703,40.65046,-78.01726,334.5,8,-0.45464,9.72922,1.10548,0.02077,-0.0452,0.00122,-78.7489,17.87489,-107.48318,85
140,96,26.12,98449.24,5/31/2026,22:10:46.479,302.8534729573703,40.65046,-78.01726,334.5,8,-0.44507,9.73161,1.1007,0.02443,-0.0391,-0.00611,-79.01199,18.85414,-107.73165,85
141,96,26.13,98444.55,5/31/2026,22:10:49.301,305.1884339573703,40.65046,-78.01727,334.5,8,-0.42114,9.75793,1.10788,0.03299,-0.03665,-0.02443,-79.04121,18.88337,-108.50629,85
141,97,26.13,98444.55,5/31/2026,22:10:49.301,305.2001529573703,40.65046,-78.01727,334.5,8,-0.42114,9.75793,1.10788,0.03299,-0.03665,-0.02443,-79.04121,18.88337,-108.50629,85
142,97,26.14,98446.15,5/31/2026,22:10:50.090,305.9540589573703,40.65046,-78.01729,334.2,8,-0.4331,9.75315,1.09232,0.02566,-0.0391,-0.00977,-79.12891,19.51184,-107.46857,85
142,98,26.14,98446.15,5/31/2026,22:10:50.090,305.9667539573703,40.65046,-78.01729,334.2,8,-0.4331,9.75315,1.09232,0.02566,-0.0391,-0.00977,-79.12891,19.51184,-107.46857,85
143,98,26.14,98448.09,5/31/2026,22:10:51.354,307.6620669573703,40.65046,-78.01729,334.2,8,-0.39362,9.74597,1.10429,0.02566,-0.04032,0.0,-79.24583,18.66413,-107.98012,85
144,98,26.16,98447.75,5/31/2026,22:10:56.277,312.1425349573703,40.65045,-78.01728,334.1,8,-0.35055,9.71366,1.08993,0.02077,-0.0391,-0.00855,-78.63197,18.51798,-107.13241,85
145,98,26.16,98447.58,5/31/2026,22:10:57.075,312.9296449573703,40.65044,-78.01728,334.1,8,-0.39482,9.7352,1.10429,0.02199,-0.03787,-0.0171,-78.90967,19.08799,-107.5855,85
145,99,26.16,98447.58,5/31/2026,22:10:57.075,312.9442929573703,40.65044,-78.01728,334.1,8,-0.39482,9.7352,1.10429,0.02199,-0.03787,-0.0171,-78.90967,19.08799,-107.5855,85
146,99,26.17,98446.62,5/31/2026,22:10:58.345,314.1952699573703,40.65044,-78.01729,334.0,8,-0.31346,9.74238,1.02293,0.01588,-0.03787,-0.01955,-79.4943,18.53259,-107.52703,85
146,100,26.17,98446.62,5/31/2026,22:10:58.345,314.2079649573703,40.65044,-78.01729,334.0,8,-0.31346,9.74238,1.02293,0.01588,-0.03787,-0.01955,-79.4943,18.53259,-107.52703,85
147,100,26.18,98447.17,5/31/2026,22:11:01.004,316.8476139573703,40.65044,-78.01729,333.8,7,-0.35653,9.77588,1.06241,0.02077,-0.03787,-0.0171,-83.44051,18.09412,-104.54545,85
147,101,26.18,98447.17,5/31/2026,22:11:01.004,316.8603089573703,40.65044,-78.01729,333.8,7,-0.35653,9.77588,1.06241,0.02077,-0.03787,-0.0171,-83.44051,18.09412,-104.54545,85
148,101,26.19,98449.32,5/31/2026,22:11:01.444,317.7636289573703,40.65044,-78.01729,333.8,7,-0.35055,9.65384,1.1677,0.01955,-0.0391,-0.00489,-82.91435,18.60567,-104.10699,85
149,101,26.19,98447.25,5/31/2026,22:11:02.207,318.0663639573703,40.65044,-78.01729,333.7,7,-0.3661,9.7352,1.11027,0.02077,-0.0391,-0.00489,-83.10435,17.27565,-103.82928,85
149,102,26.19,98447.25,5/31/2026,22:11:02.207,318.0790589573703,40.65044,-78.01729,333.7,7,-0.3661,9.7352,1.11027,0.02077,-0.0391,-0.00489,-83.10435,17.27565,-103.82928,85
