Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
42763,34619,6.43,43792.84,5/31/2026,0:23:32.034,8258.451171,39.91585,-77.69392,7025.70,14,-2.42632,9.29372,4.78325,-0.33353,1.12277,0.17593,-90.20754,25.72347,-115.71177,57
42764,34619,6.43,43801.53,5/31/2026,0:23:32.196,8258.592773,39.91585,-77.69392,7025.70,14,-3.18963,9.53660,4.24248,-0.19181,1.72264,0.94928,-80.94124,25.94271,-119.30722,57
42764,34620,6.43,43801.53,5/31/2026,0:23:32.196,8258.613281,39.91585,-77.69392,7025.70,14,-3.18963,9.53660,4.24248,-0.19181,1.72264,0.94928,-80.94124,25.94271,-119.30722,57
42765,34620,6.43,43801.53,5/31/2026,0:23:32.245,8258.641601,39.91585,-77.69392,7025.70,14,-2.90608,9.02692,3.59282,0.04887,1.88757,0.95051,-79.45045,26.45425,-120.71031,57
42765,34621,6.43,43801.53,5/31/2026,0:23:32.245,8258.663085,39.91585,-77.69392,7025.70,14,-2.90608,9.02692,3.59282,0.04887,1.88757,0.95051,-79.45045,26.45425,-120.71031,57
42766,34621,6.43,43804.48,5/31/2026,0:23:32.451,8258.847656,39.91585,-77.69392,7025.70,14,-2.83071,11.56212,1.82812,0.41661,1.64078,1.75563,-71.73341,23.15112,-114.95177,57
42767,34621,6.42,43807.07,5/31/2026,0:23:32.511,8258.907226,39.91585,-77.69392,7025.70,14,-2.13559,10.20300,1.33161,0.96150,1.64934,0.86621,-72.33265,21.52879,-111.38556,57
42767,34622,6.42,43807.07,5/31/2026,0:23:32.511,8258.928710,39.91585,-77.69392,7025.70,14,-2.13559,10.20300,1.33161,0.96150,1.64934,0.86621,-72.33265,21.52879,-111.38556,57
42768,34622,6.43,43820.75,5/31/2026,0:23:32.069,8259.113281,39.91585,-77.69392,7025.70,14,-2.90608,8.93719,2.34138,-0.27245,1.11422,0.42150,-69.78954,19.24876,-107.49780,57
42768,34623,6.43,43820.75,5/31/2026,0:23:32.069,8259.133789,39.91585,-77.69392,7025.70,14,-2.90608,8.93719,2.34138,-0.27245,1.11422,0.42150,-69.78954,19.24876,-107.49780,57
42769,34623,6.43,43842.71,5/31/2026,0:23:32.408,8259.452148,39.91585,-77.69392,7025.70,14,-2.71825,8.04467,1.49910,-0.11118,1.28282,1.49662,-68.44489,19.43876,-106.40163,57
42769,34624,6.43,43842.71,5/31/2026,0:23:32.408,8259.472656,39.91585,-77.69392,7025.70,14,-2.71825,8.04467,1.49910,-0.11118,1.28282,1.49662,-68.44489,19.43876,-106.40163,57
42770,34624,6.43,43898.05,5/31/2026,0:23:33.392,8260.442382,39.91560,-77.69395,7011.60,14,-1.21077,10.19582,2.71944,0.35675,-0.89308,-1.16553,-56.27009,26.00117,-109.20783,57
42771,34624,6.43,43898.05,5/31/2026,0:23:33.430,8260.480468,39.91560,-77.69395,7011.60,14,-1.61874,10.52244,3.18844,0.25045,-1.13743,-1.29137,-55.51008,26.74656,-109.64629,57
42772,34624,6.42,43917.16,5/31/2026,0:23:34.087,8260.651367,39.91534,-77.69400,6995.80,14,-1.56251,8.62014,3.16690,0.81489,-1.64689,-0.31643,-59.25168,25.95732,-112.80327,57
42773,34624,6.42,43919.13,5/31/2026,0:23:34.140,8260.704101,39.91534,-77.69400,6995.80,14,-2.51725,8.72782,2.51845,0.58887,-1.35490,-1.95721,-58.90091,26.51271,-112.61327,57
42774,34624,6.42,43938.30,5/31/2026,0:23:34.113,8261.174804,39.91534,-77.69400,6995.80,14,-2.97906,9.84407,3.02214,-0.34208,-1.80572,-1.28160,-57.99474,41.47910,-124.53960,57
42775,34624,6.42,43965.57,5/31/2026,0:23:34.334,8261.395507,39.91534,-77.69400,6995.80,14,-4.00319,7.67857,2.24207,-0.90042,-1.64201,-0.81978,-72.71265,46.33148,-132.13972,57
42775,34625,6.42,43965.57,5/31/2026,0:23:34.334,8261.416992,39.91534,-77.69400,6995.80,14,-4.00319,7.67857,2.24207,-0.90042,-1.64201,-0.81978,-72.71265,46.33148,-132.13972,57
42776,34625,6.41,43982.25,5/31/2026,0:23:35.184,8261.785156,39.91508,-77.69401,6981.10,14,-5.65783,9.60599,4.58824,0.46059,0.55955,2.87840,-83.39667,51.78310,-135.60362,57
42776,34626,6.41,43982.25,5/31/2026,0:23:35.184,8261.805664,39.91508,-77.69401,6981.10,14,-5.65783,9.60599,4.58824,0.46059,0.55955,2.87840,-83.39667,51.78310,-135.60362,57
42777,34626,6.41,43999.54,5/31/2026,0:23:35.310,8261.911132,39.91508,-77.69401,6981.10,14,-2.97548,7.70728,2.94437,0.07208,1.30847,2.69025,-83.52821,52.49926,-134.55130,57
42777,34627,6.41,43999.54,5/31/2026,0:23:35.310,8261.931640,39.91508,-77.69401,6981.10,14,-2.97548,7.70728,2.94437,0.07208,1.30847,2.69025,-83.52821,52.49926,-134.55130,57
42778,34627,6.41,44042.16,5/31/2026,0:23:35.439,8262.572265,39.91508,-77.69401,6981.10,14,-5.95454,11.14457,4.35254,0.59987,1.63590,3.70184,-57.26396,37.53288,-121.86495,57
42779,34627,6.41,44068.71,5/31/2026,0:23:36.409,8263.032226,39.91482,-77.69401,6967.70,14,-2.51486,10.36690,5.03211,-0.32376,2.93948,2.83197,-62.33558,21.86495,-106.35779,57
42779,34628,6.41,44068.71,5/31/2026,0:23:36.409,8263.052734,39.91482,-77.69401,6967.70,14,-2.51486,10.36690,5.03211,-0.32376,2.93948,2.83197,-62.33558,21.86495,-106.35779,57
42780,34628,6.41,44079.57,5/31/2026,0:23:36.098,8263.218750,39.91482,-77.69401,6967.70,14,-3.70529,11.35753,2.62253,-1.49295,2.78310,2.01708,-63.75329,22.04034,-107.22012,57
42780,34629,6.41,44079.57,5/31/2026,0:23:36.098,8263.240234,39.91482,-77.69401,6967.70,14,-3.70529,11.35753,2.62253,-1.49295,2.78310,2.01708,-63.75329,22.04034,-107.22012,57
42781,34629,6.41,44091.82,5/31/2026,0:23:36.246,8263.366210,39.91482,-77.69401,6967.70,14,-3.39900,6.16391,1.79701,-1.86192,2.87351,0.67684,-64.84946,20.52032,-106.27010,57
42781,34630,6.41,44091.82,5/31/2026,0:23:36.246,8263.386718,39.91482,-77.69401,6967.70,14,-3.39900,6.16391,1.79701,-1.86192,2.87351,0.67684,-64.84946,20.52032,-106.27010,57
42782,34630,6.41,44097.05,5/31/2026,0:23:36.368,8263.488281,39.91482,-77.69401,6967.70,14,-5.13619,8.39522,3.97687,-1.93889,3.16062,1.78373,-60.66939,26.03040,-113.15405,57
42782,34631,6.41,44097.05,5/31/2026,0:23:36.368,8263.508789,39.91482,-77.69401,6967.70,14,-5.13619,8.39522,3.97687,-1.93889,3.16062,1.78373,-60.66939,26.03040,-113.15405,57
42783,34631,6.41,44102.96,5/31/2026,0:23:36.513,8263.633789,39.91482,-77.69401,6967.70,14,-4.66122,7.75633,3.39900,-2.42758,3.80569,0.59010,-55.68547,28.29582,-112.08710,57
42783,34632,6.41,44102.96,5/31/2026,0:23:36.513,8263.655273,39.91482,-77.69401,6967.70,14,-4.66122,7.75633,3.39900,-2.42758,3.80569,0.59010,-55.68547,28.29582,-112.08710,57
42784,34632,6.41,44111.11,5/31/2026,0:23:37.102,8263.862304,39.91458,-77.69403,6953.50,14,-3.89910,9.83929,2.29352,-2.39093,3.33288,0.27122,-45.61531,31.02894,-104.01929,57
42784,34633,6.41,44111.11,5/31/2026,0:23:37.102,8263.882812,39.91458,-77.69403,6953.50,14,-3.89910,9.83929,2.29352,-2.39093,3.33288,0.27122,-45.61531,31.02894,-104.01929,57
42785,34633,6.41,44118.35,5/31/2026,0:23:37.187,8263.947265,39.91458,-77.69403,6953.50,14,-3.60598,11.11107,3.12144,-1.75929,3.12396,0.70250,-41.77141,32.87050,-97.13534,57
42785,34634,6.41,44118.35,5/31/2026,0:23:37.187,8263.967773,39.91458,-77.69403,6953.50,14,-3.60598,11.11107,3.12144,-1.75929,3.12396,0.70250,-41.77141,32.87050,-97.13534,57
42786,34634,6.41,44135.03,5/31/2026,0:23:37.359,8264.119140,39.91458,-77.69403,6953.50,14,-3.52582,10.08455,3.59402,-0.45326,3.48926,-0.39095,-41.04063,31.13125,-81.99357,57
42786,34635,6.41,44135.03,5/31/2026,0:23:37.359,8264.140625,39.91458,-77.69403,6953.50,14,-3.52582,10.08455,3.59402,-0.45326,3.48926,-0.39095,-41.04063,31.13125,-81.99357,57
42787,34635,6.40,44140.24,5/31/2026,0:23:37.442,8264.202148,39.91458,-77.69403,6953.50,14,-4.08455,9.55813,2.62732,-0.92607,3.23270,0.89064,-43.62759,30.32739,-72.68343,57
42787,34636,6.40,44140.24,5/31/2026,0:23:37.442,8264.222656,39.91458,-77.69403,6953.50,14,-4.08455,9.55813,2.62732,-0.92607,3.23270,0.89064,-43.62759,30.32739,-72.68343,57
42788,34636,6.40,44149.25,5/31/2026,0:23:37.544,8264.304687,39.91458,-77.69403,6953.50,14,-3.04008,9.99243,2.29352,-2.02929,3.25225,-0.30665,-49.98538,25.73809,-69.36568,57
42788,34637,6.40,44149.25,5/31/2026,0:23:37.544,8264.325195,39.91458,-77.69403,6953.50,14,-3.04008,9.99243,2.29352,-2.02929,3.25225,-0.30665,-49.98538,25.73809,-69.36568,57
42789,34637,6.40,44169.84,5/31/2026,0:23:37.143,8264.567382,39.91458,-77.69403,6953.50,14,-1.78385,10.43630,3.20279,0.11240,1.87047,-0.16616,-57.77551,22.74189,-65.63869,57
42790,34637,6.40,44178.19,5/31/2026,0:23:37.442,8264.866210,39.91458,-77.69403,6953.50,14,-4.96152,7.95494,1.63789,-1.49662,1.75563,0.80390,-65.06870,22.37650,-62.68635,57
42790,34638,6.40,44178.19,5/31/2026,0:23:37.442,8264.886718,39.91458,-77.69403,6953.50,14,-4.96152,7.95494,1.63789,-1.49662,1.75563,0.80390,-65.06870,22.37650,-62.68635,57
42791,34638,6.40,44197.66,5/31/2026,0:23:38.064,8265.029296,39.91433,-77.69402,6956.60,14,-3.25544,8.35095,2.06501,-0.42028,2.09771,1.15454,-78.03274,18.35720,-64.42561,57
42792,34638,6.39,44218.40,5/31/2026,0:23:38.459,8265.424804,39.91433,-77.69402,6956.60,14,-2.50050,8.68236,1.17488,0.72326,2.44957,1.04091,-95.71762,19.81877,-73.18035,57
42792,34639,6.39,44218.40,5/31/2026,0:23:38.459,8265.445312,39.91433,-77.69402,6956.60,14,-2.50050,8.68236,1.17488,0.72326,2.44957,1.04091,-95.71762,19.81877,-73.18035,57
42793,34639,6.39,44227.77,5/31/2026,0:23:38.113,8265.595703,39.91433,-77.69402,6956.60,14,-2.78644,12.90808,1.45244,-2.83808,1.03358,-1.02381,-99.48845,20.06723,-93.08681,57
42793,34640,6.39,44227.77,5/31/2026,0:23:38.113,8265.617187,39.91433,-77.69402,6956.60,14,-2.78644,12.90808,1.45244,-2.83808,1.03358,-1.02381,-99.48845,20.06723,-93.08681,57
42794,34640,6.39,44233.18,5/31/2026,0:23:38.169,8265.651367,39.91433,-77.69402,6956.60,14,-2.65723,15.00539,2.81755,-1.03969,1.02748,-1.25594,-96.57995,19.45337,-98.56767,57
42794,34641,6.39,44233.18,5/31/2026,0:23:38.169,8265.671875,39.91433,-77.69402,6956.60,14,-2.65723,15.00539,2.81755,-1.03969,1.02748,-1.25594,-96.57995,19.45337,-98.56767,57
42795,34641,6.39,44253.93,5/31/2026,0:23:38.436,8265.917968,39.91433,-77.69402,6956.60,14,-4.21376,10.89213,6.05743,2.34817,0.81856,-2.47156,-85.76440,14.95177,-89.50599,57
42795,34642,6.39,44253.93,5/31/2026,0:23:38.436,8265.938476,39.91433,-77.69402,6956.60,14,-4.21376,10.89213,6.05743,2.34817,0.81856,-2.47156,-85.76440,14.95177,-89.50599,57
42796,34642,6.39,44259.14,5/31/2026,0:23:38.484,8265.966796,39.91433,-77.69402,6956.60,14,-5.02493,8.82473,3.96610,1.22417,0.53390,0.03176,-84.05437,14.96638,-87.19672,57
42796,34643,6.39,44259.14,5/31/2026,0:23:38.484,8265.988281,39.91433,-77.69402,6956.60,14,-5.02493,8.82473,3.96610,1.22417,0.53390,0.03176,-84.05437,14.96638,-87.19672,57
42797,34643,6.39,44264.90,5/31/2026,0:23:38.616,8266.098632,39.91433,-77.69402,6956.60,14,-6.59342,11.35753,3.64188,-1.02992,1.56381,-2.08427,-82.03741,15.20023,-96.03916,57
42797,34644,6.39,44264.90,5/31/2026,0:23:38.616,8266.119140,39.91433,-77.69402,6956.60,14,-6.59342,11.35753,3.64188,-1.02992,1.56381,-2.08427,-82.03741,15.20023,-96.03916,57
42798,34644,6.38,44284.63,5/31/2026,0:23:39.321,8266.488281,39.91409,-77.69401,6946.60,14,0.89850,5.94377,2.43589,-1.01526,-1.96576,2.09160,-92.16603,19.57030,-102.86466,57
42798,34645,6.38,44284.63,5/31/2026,0:23:39.321,8266.508789,39.91409,-77.69401,6946.60,14,0.89850,5.94377,2.43589,-1.01526,-1.96576,2.09160,-92.16603,19.57030,-102.86466,57
42799,34645,6.38,44303.51,5/31/2026,0:23:39.010,8266.674804,39.91409,-77.69401,6946.60,14,-4.87538,10.83590,4.16830,-0.21014,-0.79168,-2.59862,-73.15112,19.29260,-108.38935,57
42800,34645,6.39,44316.32,5/31/2026,0:23:39.230,8266.894531,39.91409,-77.69401,6946.60,14,-7.07079,8.97309,1.43450,2.48500,0.30177,-0.80634,-70.31570,21.26571,-110.40632,56
42801,34645,6.37,44344.49,5/31/2026,0:23:40.084,8267.437500,39.91383,-77.69401,6934.60,14,-4.84547,14.31746,3.59522,0.55467,-1.03114,-0.08430,-92.32681,20.66647,-105.72932,56
42801,34646,6.37,44344.49,5/31/2026,0:23:40.084,8267.458007,39.91383,-77.69401,6934.60,14,-4.84547,14.31746,3.59522,0.55467,-1.03114,-0.08430,-92.32681,20.66647,-105.72932,56
42802,34646,6.37,44355.63,5/31/2026,0:23:40.204,8267.557617,39.91383,-77.69401,6934.60,14,0.08495,4.43151,3.18485,0.04520,-1.73364,2.39215,-116.23794,33.93745,-97.12072,56
42802,34647,6.37,44355.63,5/31/2026,0:23:40.204,8267.578125,39.91383,-77.69401,6934.60,14,0.08495,4.43151,3.18485,0.04520,-1.73364,2.39215,-116.23794,33.93745,-97.12072,56
42803,34647,6.37,44445.88,5/31/2026,0:23:41.275,8269.077148,39.91358,-77.69398,6923.00,14,-1.29212,8.10090,1.60439,0.39095,-3.12030,-1.35001,-67.34872,15.71178,-78.10581,56
42803,34648,6.37,44445.88,5/31/2026,0:23:41.275,8269.095703,39.91358,-77.69398,6923.00,14,-1.29212,8.10090,1.60439,0.39095,-3.12030,-1.35001,-67.34872,15.71178,-78.10581,56
42804,34648,6.37,44465.41,5/31/2026,0:23:42.084,8269.390625,39.91333,-77.69395,6910.10,14,-7.12583,11.20320,4.16830,-0.49724,-5.07996,-2.36527,-48.30459,40.09061,-117.77258,56
42804,34649,6.37,44465.41,5/31/2026,0:23:42.084,8269.412109,39.91333,-77.69395,6910.10,14,-7.12583,11.20320,4.16830,-0.49724,-5.07996,-2.36527,-48.30459,40.09061,-117.77258,56
42805,34649,6.36,44510.30,5/31/2026,0:23:42.345,8270.150390,39.91333,-77.69395,6910.10,14,-1.58046,10.66361,3.43250,2.79654,-5.91073,-2.10382,-34.63899,45.04531,-75.79655,56
42805,34650,6.36,44510.30,5/31/2026,0:23:42.345,8270.170898,39.91333,-77.69395,6910.10,14,-1.58046,10.66361,3.43250,2.79654,-5.91073,-2.10382,-34.63899,45.04531,-75.79655,56
42806,34650,6.37,44521.87,5/31/2026,0:23:42.449,8270.253906,39.91333,-77.69395,6910.10,14,-6.25245,5.20798,6.43430,-0.87598,-6.53381,-2.21011,-37.41596,48.59690,-108.53551,56
42806,34651,6.37,44521.87,5/31/2026,0:23:42.449,8270.274414,39.91333,-77.69395,6910.10,14,-6.25245,5.20798,6.43430,-0.87598,-6.53381,-2.21011,-37.41596,48.59690,-108.53551,56
42807,34651,6.36,44559.69,5/31/2026,0:23:43.205,8271.005859,39.91311,-77.69392,6910.30,14,-3.46361,7.98246,1.45484,-1.00548,-4.52895,-0.26512,-72.17188,16.54487,-71.60187,56
42808,34651,6.36,44629.46,5/31/2026,0:23:44.195,8271.949218,39.91286,-77.69389,6899.10,14,-3.08076,10.22214,6.22373,1.34390,-4.65968,-2.13803,-55.36393,19.27799,-85.63286,56
42808,34652,6.36,44629.46,5/31/2026,0:23:44.195,8271.969726,39.91286,-77.69389,6899.10,14,-3.08076,10.22214,6.22373,1.34390,-4.65968,-2.13803,-55.36393,19.27799,-85.63286,56
42809,34652,6.36,44664.46,5/31/2026,0:23:45.081,8272.349609,39.91262,-77.69385,6896.90,14,-5.63629,12.05504,8.03988,0.57666,-5.41837,1.89246,-79.20198,38.77521,-128.83659,56
42810,34652,6.36,44672.69,5/31/2026,0:23:45.178,8272.446289,39.91262,-77.69385,6896.90,14,-0.80279,8.02792,4.95314,1.39522,-4.20397,0.43005,-103.27390,36.33440,-119.57029,56
42811,34652,6.36,44676.09,5/31/2026,0:23:45.276,8272.543945,39.91262,-77.69385,6896.90,14,-2.82592,12.39363,6.04786,2.93704,-3.73361,0.11606,-112.27710,32.34434,-105.96317,56
42811,34653,6.36,44676.09,5/31/2026,0:23:45.276,8272.564453,39.91262,-77.69385,6896.90,14,-2.82592,12.39363,6.04786,2.93704,-3.73361,0.11606,-112.27710,32.34434,-105.96317,56
42812,34653,6.35,44686.02,5/31/2026,0:23:45.143,8272.952148,39.91262,-77.69385,6896.90,14,-5.12902,8.72184,3.19681,-0.09896,-4.39456,-0.42516,-67.91874,25.89886,-54.64776,56
42812,34654,6.35,44686.02,5/31/2026,0:23:45.143,8272.972656,39.91262,-77.69385,6896.90,14,-5.12902,8.72184,3.19681,-0.09896,-4.39456,-0.42516,-67.91874,25.89886,-54.64776,56
42813,34654,6.35,44705.52,5/31/2026,0:23:45.366,8273.175781,39.91262,-77.69385,6896.90,14,-2.68714,9.43729,1.64865,-1.21929,-5.26566,-0.89308,-37.07980,37.95673,-79.04121,56
42813,34655,6.35,44705.52,5/31/2026,0:23:45.366,8273.197265,39.91262,-77.69385,6896.90,14,-2.68714,9.43729,1.64865,-1.21929,-5.26566,-0.89308,-37.07980,37.95673,-79.04121,56
42814,34655,6.35,44732.72,5/31/2026,0:23:46.096,8273.457031,39.91238,-77.69382,6888.70,14,-3.22672,8.24327,5.11227,1.27671,-4.00361,-0.91996,-62.83250,39.21368,-126.19116,56
42814,34656,6.35,44732.72,5/31/2026,0:23:46.096,8273.477539,39.91238,-77.69382,6888.70,14,-3.22672,8.24327,5.11227,1.27671,-4.00361,-0.91996,-62.83250,39.21368,-126.19116,56
42815,34656,6.35,44755.14,5/31/2026,0:23:46.365,8273.726562,39.91238,-77.69382,6888.70,14,-2.68953,7.79941,0.99541,1.68110,-4.73543,-0.80390,-90.95293,21.80649,-109.42706,56
42815,34657,6.35,44755.14,5/31/2026,0:23:46.365,8273.747070,39.91238,-77.69382,6888.70,14,-2.68953,7.79941,0.99541,1.68110,-4.73543,-0.80390,-90.95293,21.80649,-109.42706,56
42816,34657,6.35,44763.53,5/31/2026,0:23:46.011,8273.913085,39.91238,-77.69382,6888.70,14,-3.74357,11.23550,6.67358,1.23273,-4.23207,0.83078,-91.17217,17.53873,-93.49605,56
42816,34658,6.35,44763.53,5/31/2026,0:23:46.011,8273.934570,39.91238,-77.69382,6888.70,14,-3.74357,11.23550,6.67358,1.23273,-4.23207,0.83078,-91.17217,17.53873,-93.49605,56
42817,34658,6.35,44764.81,5/31/2026,0:23:46.233,8274.135742,39.91238,-77.69382,6888.70,14,-2.25882,10.01157,1.69531,2.26387,-4.39090,-2.07450,-70.82724,14.93715,-78.89506,56
42818,34658,6.35,44773.29,5/31/2026,0:23:46.287,8274.189453,39.91238,-77.69382,6888.70,14,-3.09033,7.21915,0.33021,1.78250,-4.86982,-1.73730,-64.45483,16.53025,-76.14732,56
42818,34659,6.35,44773.29,5/31/2026,0:23:46.287,8274.210937,39.91238,-77.69382,6888.70,14,-3.09033,7.21915,0.33021,1.78250,-4.86982,-1.73730,-64.45483,16.53025,-76.14732,56
42819,34659,6.35,44779.55,5/31/2026,0:23:46.379,8274.281250,39.91238,-77.69382,6888.70,14,-6.57548,10.30349,4.62054,-1.84359,-5.59797,-1.53327,-55.99240,19.52645,-89.27214,56
42820,34659,6.35,44798.37,5/31/2026,0:23:46.479,8274.381835,39.91238,-77.69382,6888.70,14,-4.98066,9.93380,7.36272,2.73668,-4.15633,-0.50946,-56.98626,20.94417,-99.29845,56
42820,34660,6.35,44798.37,5/31/2026,0:23:46.479,8274.403320,39.91238,-77.69382,6888.70,14,-4.98066,9.93380,7.36272,2.73668,-4.15633,-0.50946,-56.98626,20.94417,-99.29845,56
42821,34660,6.34,44792.60,5/31/2026,0:23:46.617,8274.519531,39.91238,-77.69382,6888.70,14,-0.35653,10.90768,4.71506,0.87842,-4.54484,1.65178,-66.95411,15.55101,-93.77374,56
42821,34661,6.34,44792.60,5/31/2026,0:23:46.617,8274.540039,39.91238,-77.69382,6888.70,14,-0.35653,10.90768,4.71506,0.87842,-4.54484,1.65178,-66.95411,15.55101,-93.77374,56
42822,34661,6.34,44826.48,5/31/2026,0:23:47.054,8275.096679,39.91213,-77.69382,6880.00,14,-0.58744,5.50947,0.03470,2.72079,-2.81487,-0.64019,-67.55334,16.36948,-93.94913,56
42822,34662,6.34,44826.48,5/31/2026,0:23:47.054,8275.117187,39.91213,-77.69382,6880.00,14,-0.58744,5.50947,0.03470,2.72079,-2.81487,-0.64019,-67.55334,16.36948,-93.94913,56
42823,34662,6.34,44837.62,5/31/2026,0:23:47.214,8275.256835,39.91213,-77.69382,6880.00,14,-5.60519,13.86521,2.95873,1.64445,-4.22474,0.21258,-67.50950,16.25256,-96.17071,56
42823,34663,6.34,44837.62,5/31/2026,0:23:47.214,8275.278320,39.91213,-77.69382,6880.00,14,-5.60519,13.86521,2.95873,1.64445,-4.22474,0.21258,-67.50950,16.25256,-96.17071,56
42824,34663,6.34,44880.70,5/31/2026,0:23:48.134,8275.734375,39.91187,-77.69381,6864.90,14,-1.70489,12.36372,3.40977,2.91749,-2.94681,-1.46119,-64.52791,16.32563,-80.13738,56
42824,34664,6.34,44880.70,5/31/2026,0:23:48.134,8275.754882,39.91187,-77.69381,6864.90,14,-1.70489,12.36372,3.40977,2.91749,-2.94681,-1.46119,-64.52791,16.32563,-80.13738,56
42825,34664,6.34,44897.05,5/31/2026,0:23:48.000,8276.088867,39.91187,-77.69381,6864.90,14,-1.90349,8.01596,3.85843,0.52046,-3.02012,-0.03299,-46.28764,25.03654,-90.49985,56
42825,34665,6.34,44897.05,5/31/2026,0:23:48.000,8276.109375,39.91187,-77.69381,6864.90,14,-1.90349,8.01596,3.85843,0.52046,-3.02012,-0.03299,-46.28764,25.03654,-90.49985,56
42826,34665,6.34,44944.18,5/31/2026,0:23:49.302,8276.897460,39.91162,-77.69378,6851.60,14,-2.39641,10.04986,0.55872,0.46304,-2.32617,-0.27489,-69.61415,33.82052,-125.70885,57
42826,34666,6.34,44944.18,5/31/2026,0:23:49.302,8276.916015,39.91162,-77.69378,6851.60,14,-2.39641,10.04986,0.55872,0.46304,-2.32617,-0.27489,-69.61415,33.82052,-125.70885,57
42827,34666,6.33,44953.52,5/31/2026,0:23:49.432,8277.027343,39.91162,-77.69378,6851.60,14,-3.10349,9.79143,1.49671,-0.24557,-2.69269,-0.88453,-79.49430,35.25285,-126.73194,57
42827,34667,6.33,44953.52,5/31/2026,0:23:49.432,8277.048828,39.91162,-77.69378,6851.60,14,-3.10349,9.79143,1.49671,-0.24557,-2.69269,-0.88453,-79.49430,35.25285,-126.73194,57
42828,34667,6.33,44992.62,5/31/2026,0:23:49.242,8277.555664,39.91162,-77.69378,6851.60,14,-3.41217,9.91107,3.57607,1.30114,-0.44104,-0.48503,-101.90003,28.16428,-110.99093,57
42829,34667,6.32,44996.68,5/31/2026,0:23:49.290,8277.603515,39.91162,-77.69378,6851.60,14,-3.29013,8.53161,2.75534,1.94133,-0.25168,-0.16616,-101.62233,25.97194,-108.91552,57
42829,34668,6.32,44996.68,5/31/2026,0:23:49.290,8277.625000,39.91162,-77.69378,6851.60,14,-3.29013,8.53161,2.75534,1.94133,-0.25168,-0.16616,-101.62233,25.97194,-108.91552,57
42830,34668,6.33,45001.99,5/31/2026,0:23:49.473,8277.786132,39.91162,-77.69378,6851.60,14,-3.51027,10.63371,2.07936,1.33902,-0.48869,-0.08063,-96.37533,20.44724,-98.17305,57
42831,34668,6.33,45010.71,5/31/2026,0:23:49.517,8277.830078,39.91162,-77.69378,6851.60,14,-3.14058,9.64068,1.80658,1.64201,-0.57544,0.36652,-96.97456,19.40953,-95.27916,57
42831,34669,6.33,45010.71,5/31/2026,0:23:49.517,8277.851562,39.91162,-77.69378,6851.60,14,-3.14058,9.64068,1.80658,1.64201,-0.57544,0.36652,-96.97456,19.40953,-95.27916,57
42832,34669,6.33,45034.61,5/31/2026,0:23:50.066,8278.427734,39.91137,-77.69378,6847.90,14,-1.97288,8.83071,3.86082,1.03236,-3.39519,-1.36345,-68.09412,16.15025,-72.06956,57
42832,34670,6.33,45034.61,5/31/2026,0:23:50.066,8278.448242,39.91137,-77.69378,6847.90,14,-1.97288,8.83071,3.86082,1.03236,-3.39519,-1.36345,-68.09412,16.15025,-72.06956,57
42833,34670,6.33,45042.87,5/31/2026,0:23:50.153,8278.514648,39.91137,-77.69378,6847.90,14,-2.96830,9.49233,4.19103,1.26327,-3.09342,-1.90468,-58.60859,19.59953,-72.36188,57
42833,34671,6.33,45042.87,5/31/2026,0:23:50.153,8278.535156,39.91137,-77.69378,6847.90,14,-2.96830,9.49233,4.19103,1.26327,-3.09342,-1.90468,-58.60859,19.59953,-72.36188,57
42834,34671,6.32,45072.55,5/31/2026,0:23:51.160,8279.082031,39.91113,-77.69376,6837.00,14,-2.10568,9.76750,2.51605,1.49906,-2.32862,-0.45693,-49.18152,26.16194,-98.15843,57
42834,34672,6.32,45072.55,5/31/2026,0:23:51.160,8279.103515,39.91113,-77.69376,6837.00,14,-2.10568,9.76750,2.51605,1.49906,-2.32862,-0.45693,-49.18152,26.16194,-98.15843,57
42835,34672,6.32,45093.37,5/31/2026,0:23:51.075,8279.486328,39.91113,-77.69376,6837.00,14,-2.37009,8.13679,1.75274,0.39584,-2.28097,-0.85643,-58.76936,23.35574,-106.92780,57
42835,34673,6.32,45093.37,5/31/2026,0:23:51.075,8279.506835,39.91113,-77.69376,6837.00,14,-2.37009,8.13679,1.75274,0.39584,-2.28097,-0.85643,-58.76936,23.35574,-106.92780,57
42836,34673,6.32,45098.41,5/31/2026,0:23:51.134,8279.544921,39.91113,-77.69376,6837.00,14,-3.30927,8.87498,3.15853,-0.32376,-2.05373,-2.03052,-57.57088,25.84039,-111.25401,57
